-999;MyLake model input data for Hakkloa from Hakkloa (NVE), Bjørnholt (met) and Blindern (met) stations, Last modified 2015-10-20;;;;;;;;;;;;;;;;
Year;Month;Day;Global_rad (MJ/m2);Cloud_cov (-);Air_temp (deg C);Relat_hum (%);Air_press (hPa);Wind_speed (m/s);Precipitation (mm/day);Inflow (m3/day);Inflow_T (deg C);Inflow_C;Inflow_S (kg/m3);Inflow_TP (mg/m3);Inflow_DOP (mg/m3);Inflow_Chla (mg/m3);Inflow_DOC (mg/m3)
2013;9;21;NaN;0.78;8.70895833333;88.370208375;1003.2;1.14166666667;0.2;1298.0;8.70895833333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;22;NaN;0.78;9.68395833333;87.0577082708;1000.7;0.910416666667;0.0;0.0;9.68395833333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;23;NaN;0.53;8.23270833333;72.0566667708;1003.7;1.66666666667;0.3;1947.0;8.23270833333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;24;NaN;0.41;5.16458333333;81.3406250833;1005.3;1.3625;0.0;0.0;5.16458333333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;25;NaN;0.71;3.37458333333;90.1083332708;1005.1;0.485416666667;0.2;1298.0;3.37458333333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;26;NaN;0.53;2.71666666667;87.3381250625;1005.0;0.914583333333;0.4;2596.0;2.71666666667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;27;NaN;0.12;3.82270833333;76.330416375;1004.4;2.0;1.7;11033.0;3.82270833333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;28;NaN;0.78;4.57729166667;86.7045834792;1009.4;0.495833333333;0.2;1298.0;4.57729166667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;29;NaN;0.62;5.02270833333;87.3181246042;1012.5;0.725;0.4;2596.0;5.02270833333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;30;NaN;0.5;4.75291666667;89.5850000208;1012.0;0.345833333333;0.0;0.0;4.75291666667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;1;NaN;0.21;3.69854166667;91.6712499792;1014.5;0.725;0.0;0.0;3.69854166667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;2;NaN;0.62;4.25875;92.5189584167;1017.0;1.03958333333;0.6;3894.0;4.25875;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;3;NaN;0.91;6.25791666667;92.3872917708;1016.4;1.27291666667;0.2;1298.0;6.25791666667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;4;NaN;0.96;5.318125;94.4183334583;1007.9;0.69375;0.1;649.0;5.318125;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;5;NaN;0.5;9.03895833333;92.7410416667;998.2;0.845833333333;13.9;90211.0;9.03895833333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;6;NaN;0.66;7.83854166667;89.0150000417;1003.0;1.52708333333;12.6;81774.0;7.83854166667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;7;NaN;0.83;11.3547916667;92.6254167292;1003.9;1.96041666667;0.0;0.0;11.3547916667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;8;NaN;0.83;12.115625;96.9814583542;1001.2;2.55625;0.7;4543.0;12.115625;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;9;NaN;0.66;10.070625;84.5508340625;990.6;1.36041666667;0.0;0.0;10.070625;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;10;NaN;0.66;4.83333333333;84.7804170208;1002.6;2.69791666667;27.6;179124.0;4.83333333333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;11;NaN;0.58;3.42979166667;84.0122916667;1019.2;0.529166666667;4.5;29205.0;3.42979166667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;12;NaN;0.12;5.14458333333;88.9262499583;1020.4;0.279166666667;0.0;0.0;5.14458333333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;13;NaN;0.12;5.93458333333;88.4202084167;1013.6;0.360416666667;0.1;649.0;5.93458333333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;14;NaN;0.96;3.63791666667;98.5297917292;1010.1;0.7875;0.3;1947.0;3.63791666667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;15;NaN;0.78;3.69145833333;97.3485415833;1001.1;0.93125;0.6;3894.0;3.69145833333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;16;NaN;0.87;3.82791666667;93.2141667917;999.0;0.9;0.2;1298.0;3.82791666667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;17;NaN;1.0;3.64;96.4735411042;991.0;1.03125;0.5;3245.0;3.64;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;18;NaN;0.03;0.801666666667;82.8502082292;1002.5;0.945833333333;0.1;649.0;0.801666666667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;19;NaN;0.75;0.317291666667;83.8610412917;1003.7;0.522916666667;0.5;3245.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;20;NaN;0.91;-0.818125;76.6581250625;1003.9;0.689583333333;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;21;NaN;1.0;0.0745833333333;83.0897919792;1004.7;1.2125;0.0;0.0;0.0745833333333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;22;NaN;1.0;2.60395833333;99.8543750417;993.3;0.866666666667;7.9;51271.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;23;NaN;1.0;10.9214583333;99.6524994792;982.4;2.73958333333;31.8;206382.0;10.9214583333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;24;NaN;0.41;8.08729166667;85.0358336667;984.9;2.80625;8.5;55165.0;8.08729166667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;25;NaN;0.5;5.37125;78.934583625;997.7;1.07291666667;0.0;0.0;5.37125;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;26;NaN;0.87;7.243125;99.3391667917;984.0;1.69166666667;5.3;34397.0;7.243125;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;27;NaN;1.0;8.95083333333;99.1287501875;975.7;2.66666666667;2.4;15576.0;8.95083333333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;28;NaN;0.78;6.26645833333;98.1647917292;967.4;2.10416666667;18.3;118767.0;6.26645833333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;29;NaN;0.78;5.77541666667;91.3995829375;977.7;0.945833333333;0.0;0.0;5.77541666667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;30;NaN;0.41;2.98583333333;94.7093749583;995.0;0.335416666667;0.7;4543.0;2.98583333333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;10;31;NaN;0.91;4.21;97.1045831042;995.5;1.30833333333;1.0;6490.0;4.21;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;1;NaN;0.33;4.59916666667;94.3872911667;988.7;1.71875;1.8;11682.0;4.59916666667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;2;NaN;0.46;2.62166666667;95.5866668958;986.8;1.35;0.2;1298.0;2.62166666667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;3;NaN;1.0;3.405;98.9722917708;975.5;1.05;1.0;6490.0;3.405;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;4;NaN;0.87;4.05;98.7043749167;966.3;0.910416666667;34.4;223256.0;4.05;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;5;NaN;0.91;1.67125;97.0862496458;970.9;0.477083333333;0.0;0.0;1.67125;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;6;NaN;0.96;-1.51895833333;99.9079165625;979.2;0.739583333333;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;7;NaN;1.0;-0.180625;99.9827084375;982.3;1.29375;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;8;NaN;0.58;1.78125;99.2204169167;986.2;1.55;2.9;18821.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;9;NaN;0.96;2.305;99.8262497292;984.8;1.07291666667;0.3;1947.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;10;NaN;0.5;0.825208333333;92.630416875;992.2;1.94583333333;5.6;36344.0;0.825208333333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;11;NaN;0.75;-0.634791666667;97.8677082083;1007.3;1.90833333333;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;12;NaN;0.5;4.75666666667;92.6597913125;998.0;1.68125;1.6;10384.0;4.75666666667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;13;NaN;0.28;2.854375;76.0093752083;1001.4;1.73125;0.0;0.0;2.854375;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;14;NaN;0.96;2.3375;95.7843745208;1000.8;0.839583333333;0.2;1298.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;15;NaN;0.83;1.67208333333;98.8591667708;1003.3;2.04166666667;1.9;12331.0;1.67208333333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;16;NaN;0.25;9.61145833333;67.4672914792;996.9;4.21666666667;1.7;11033.0;9.61145833333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;17;NaN;0.16;3.48625;67.2358333958;1004.3;1.50833333333;0.0;0.0;3.48625;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;18;NaN;1.0;1.73541666667;96.0306256458;994.7;1.89583333333;0.0;0.0;1.73541666667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;19;NaN;0.33;0.772916666667;92.4066665625;987.1;0.833333333333;17.9;116171.0;0.772916666667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;20;NaN;0.41;-4.33375;91.3520836042;996.1;0.704166666667;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;21;NaN;0.28;-5.41416666667;91.641250375;1000.5;1.2375;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;22;NaN;0.41;-6.3025;93.9497915625;1005.3;0.208333333333;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;23;NaN;1.0;-3.323125;89.8695829375;1002.6;0.683333333333;0.2;1298.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;24;NaN;0.03;-1.41041666667;62.9310416042;1006.8;2.31875;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;25;NaN;0.5;-3.6325;80.1677079583;1016.3;0.416666666667;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;26;NaN;0.78;-1.80708333333;90.215624875;1012.2;0.827083333333;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;27;NaN;0.5;7.71625;68.4589585417;998.6;2.49791666667;0.0;0.0;7.71625;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;28;NaN;0.03;4.10895833333;49.9914584792;1000.3;4.56875;0.0;0.0;4.10895833333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;29;NaN;1.0;-0.544791666667;86.2466665;997.0;0.525;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;11;30;NaN;0.91;-1.32875;90.1527080833;998.2;1.00416666667;0.3;1947.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;1;NaN;0.21;3.04645833333;61.8579168333;998.6;4.08125;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;2;NaN;0.66;0.0560416666667;73.4922912708;1013.7;1.04166666667;0.0;0.0;0.0560416666667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;3;NaN;0.41;1.96354166667;92.0322924375;1000.7;2.34166666667;0.0;0.0;1.96354166667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;4;NaN;0.16;0.460625;67.7641671875;993.0;1.91041666667;0.0;0.0;0.460625;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;5;NaN;0.96;0.313541666667;85.2337498542;967.1;4.94375;0.0;0.0;0.313541666667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;6;NaN;0.71;-2.303125;63.5345832292;980.1;7.57083333333;7.0;45430.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;7;NaN;0.16;-6.185;60.4841665208;999.8;3.30416666667;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;8;NaN;1.0;-7.1875;91.7639579375;996.3;0.78125;1.2;7788.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;9;NaN;1.0;-5.075625;96.4652077292;1007.0;0.170833333333;10.5;68145.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;10;NaN;1.0;-1.464375;99.8587496875;1010.9;0.74375;4.0;25960.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;11;NaN;1.0;-4.05333333333;98.3633338958;1010.0;0.10625;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;12;NaN;0.75;0.662708333333;99.0864585417;1000.7;2.38541666667;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;13;NaN;0.58;-4.125;98.5260414792;1008.5;0.197916666667;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;14;NaN;1.0;-1.54229166667;99.1156250833;1002.9;0.20625;7.3;47377.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;15;NaN;0.66;0.451666666667;99.8000000417;997.4;0.758333333333;11.6;75284.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;16;NaN;0.78;4.7925;96.1016667708;991.2;3.24583333333;9.0;58410.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;17;NaN;0.58;0.428958333333;90.090208375;1000.8;1.73541666667;3.7;24013.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;18;NaN;0.83;-1.60416666667;99.2708331667;1002.1;0.875;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;19;NaN;1.0;2.25604166667;99.550625;987.0;1.70625;9.3;60357.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;20;NaN;0.71;0.535416666667;99.1377085208;993.0;2.70625;12.1;78529.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;21;NaN;0.75;2.814375;98.9577082292;988.0;2.73958333333;8.3;53867.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;22;NaN;0.78;3.264375;89.5660416458;977.9;3.66458333333;15.0;97350.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;23;NaN;0.71;0.0389583333333;93.6745829583;981.9;1.98541666667;1.4;9086.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;24;NaN;1.0;3.37;98.3810413333;967.1;3.20208333333;16.1;104489.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;25;NaN;0.91;2.69708333333;97.4629168542;969.8;2.78541666667;44.8;290752.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;26;NaN;0.53;1.801875;94.6804164792;982.9;2.48333333333;8.1;52569.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;27;NaN;1.0;1.23916666667;99.8339582917;977.5;1.52083333333;1.3;8437.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;28;NaN;0.87;3.75479166667;92.9841668125;973.4;4.02083333333;29.5;191455.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;29;NaN;0.41;1.55520833333;90.9554166875;985.1;1.73958333333;0.5;3245.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;30;NaN;0.62;-0.699375;91.905208875;997.9;1.36041666667;0.2;1298.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;12;31;NaN;0.78;2.81583333333;97.254999625;994.4;3.48541666667;19.4;125906.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;1;NaN;1.0;1.375;99.5081251458;995.7;1.33958333333;4.2;27258.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;2;NaN;1.0;0.414583333333;99.679166125;990.5;0.679166666667;8.7;56463.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;3;NaN;0.96;1.15708333333;99.804374875;986.1;0.839583333333;16.5;107085.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;4;NaN;0.91;2.51895833333;99.6820834583;984.4;1.88541666667;34.0;220660.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;5;NaN;0.96;1.58229166667;99.8316669792;990.2;0.679166666667;1.7;11033.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;6;NaN;1.0;0.486458333333;99.8997915417;985.5;0.852083333333;3.1;20119.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;7;NaN;1.0;3.99916666667;99.959166875;983.1;2.67291666667;11.5;74635.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;8;NaN;0.78;2.81125;99.6579169792;985.9;1.26458333333;0.2;1298.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;9;NaN;0.96;-1.87166666667;99.6818750625;983.9;1.13125;3.1;20119.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;10;NaN;0.87;-1.928125;96.6549996042;984.8;1.50625;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;11;NaN;1.0;-5.52520833333;97.70041625;987.9;0.902083333333;1.4;9086.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;12;NaN;0.46;-12.2141666458;91.7310414167;1000.7;0.902083333333;3.0;19470.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;13;NaN;0.75;-15.6268749375;90.981875375;1005.0;0.645833333333;0.1;649.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;14;NaN;1.0;-9.42875;94.5352087292;1004.0;0.672916666667;3.7;24013.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;15;NaN;1.0;-8.32729166667;94.8133332083;1003.7;0.88125;3.2;20768.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;16;NaN;1.0;-7.20416666667;95.1647917292;1003.6;1.00416666667;8.3;53867.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;17;NaN;1.0;-8.325625;93.8452089583;1003.5;1.20625;9.3;60357.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;18;NaN;1.0;-8.5025;93.46249925;1009.5;1.11875;7.1;46079.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;19;NaN;0.96;-7.48729166667;93.7306256875;1014.3;0.989583333333;1.5;9735.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;20;NaN;0.91;-7.43895833333;92.7006252292;1014.3;1.12291666667;1.4;9086.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;21;NaN;1.0;-8.28395833333;92.5418752292;1013.9;0.970833333333;1.1;7139.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;22;NaN;0.87;-11.389375;93.1320827708;1015.9;0.33125;1.2;7788.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;23;NaN;1.0;-9.78833333333;94.0631249792;1014.5;0.608333333333;0.8;5192.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;24;NaN;1.0;-9.25166666667;93.9879162708;1017.4;0.375;0.4;2596.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;25;NaN;1.0;-8.053125;94.3443748958;1012.1;0.99375;0.3;1947.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;26;NaN;0.96;-8.76645833333;92.6737502292;1006.1;0.629166666667;0.5;3245.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;27;NaN;1.0;-6.11333333333;96.0777083542;995.2;0.94375;0.8;5192.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;28;NaN;1.0;-3.88520833333;97.6783332708;1002.6;0.733333333333;1.6;10384.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;29;NaN;0.91;-6.05166666667;93.1635416875;1012.0;1.31458333333;0.6;3894.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;30;NaN;1.0;-7.72958333333;94.9302086875;1012.0;1.21458333333;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;1;31;NaN;1.0;-6.459375;96.4591667083;1005.7;0.452083333333;12.5;81125.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;2;1;NaN;1.0;-6.15104166667;97.5697922708;992.1;0.51875;2.6;16874.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;2;2;NaN;1.0;-0.208541666667;99.9872916667;993.0;1.86666666667;7.2;46728.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;2;3;NaN;0.96;0.775416666667;99.9252082917;1004.6;2.40416666667;8.1;52569.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;2;4;NaN;1.0;-0.901458333333;99.266875125;1001.3;0.808333333333;0.1;649.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;2;5;NaN;1.0;-1.885625;99.383750125;994.4;0.477083333333;2.5;16225.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;2;6;NaN;1.0;-2.0625;99.3074995417;985.7;0.585416666667;2.7;17523.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;2;7;NaN;1.0;-0.116041666667;100.0;976.3;0.2;7.7;49973.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;2;8;NaN;0.96;-1.29708333333;99.3408331875;973.2;0.454166666667;17.2;111628.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;2;9;NaN;1.0;0.428333333333;99.9979167083;971.9;0.9625;9.0;58410.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;2;10;NaN;0.96;1.04895833333;99.480000375;979.6;2.39166666667;25.6;166144.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;2;11;NaN;1.0;0.24625;99.8218749375;987.3;1.275;0.8;5192.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;2;12;NaN;0.96;-0.175625;98.6868753333;983.7;1.52083333333;5.4;35046.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;2;13;NaN;1.0;-0.172708333333;99.4900000833;976.2;1.9875;14.6;94754.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;2;14;NaN;1.0;0.493541666667;100.0;983.9;2.25208333333;24.1;156409.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;2;15;NaN;1.0;0.523125;99.5393753125;975.4;1.97083333333;7.6;49324.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;2;16;NaN;1.0;1.42416666667;98.7795832708;970.1;1.67916666667;66.0;428340.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;2;17;NaN;0.58;1.20979166667;77.8235415208;986.5;1.475;1.8;11682.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;2;18;NaN;0.53;-3.78583333333;84.4456247708;997.2;0.583333333333;0.1;649.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;2;19;NaN;0.96;-4.22833333333;91.883750125;995.4;0.46875;0.3;1947.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;2;20;NaN;0.96;-4.62645833333;96.1749995833;994.2;0.3875;1.7;11033.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;2;21;NaN;1.0;-1.19104166667;99.2700001667;983.9;1.38333333333;15.8;102542.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;2;22;NaN;1.0;0.756458333333;100.0;985.6;2.175;6.7;43483.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;2;23;NaN;1.0;2.0625;100.0;992.5;4.19166666667;0.2;1298.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;2;24;NaN;1.0;3.12645833333;100.0;996.1;4.44166666667;0.3;1947.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;2;25;NaN;0.91;1.76458333333;99.174583125;1000.8;1.17083333333;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;2;26;NaN;1.0;0.231875;99.9047915;1003.2;0.470833333333;1.6;10384.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;2;27;NaN;1.0;1.35270833333;99.8358334167;1001.5;1.24791666667;10.6;68794.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;2;28;NaN;1.0;0.539166666667;100.0;996.9;0.564583333333;2.1;13629.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;3;1;NaN;1.0;0.0922916666667;99.7654167708;994.9;0.472916666667;10.5;68145.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;3;2;NaN;1.0;-0.311875;99.9935417292;990.8;0.247916666667;6.1;39589.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;3;3;NaN;1.0;0.20875;99.9479165;991.2;0.3375;16.5;107085.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2014;3;4;NaN;1.0;0.0452083333333;99.9110419167;997.4;0.595833333333;4.4;28556.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
