UTM33 X260151 Y6671132 fsw from 20100101 06:00 to 20150630 06:00
20120904/0600;0.0
20120905/0600;0.0
20120906/0600;0.0
20120907/0600;0.0
20120908/0600;0.0
20120909/0600;0.0
20120910/0600;0.0
20120911/0600;0.0
20120912/0600;0.0
20120913/0600;0.0
20120914/0600;0.0
20120915/0600;0.0
20120916/0600;0.0
20120917/0600;0.0
20120918/0600;0.0
20120919/0600;0.0
20120920/0600;0.0
20120921/0600;0.0
20120922/0600;0.0
20120923/0600;0.0
20120924/0600;0.0
20120925/0600;0.0
20120926/0600;0.0
20120927/0600;0.0
20120928/0600;0.0
20120929/0600;0.0
20120930/0600;0.0
20121001/0600;0.0
20121002/0600;0.0
20121003/0600;0.0
20121004/0600;0.0
20121005/0600;0.0
20121006/0600;0.0
20121007/0600;0.0
20121008/0600;0.0
20121009/0600;0.0
20121010/0600;0.0
20121011/0600;0.0
20121012/0600;0.0
20121013/0600;0.0
20121014/0600;0.0
20121015/0600;0.0
20121016/0600;0.0
20121017/0600;0.0
20121018/0600;0.0
20121019/0600;0.0
20121020/0600;0.0
20121021/0600;0.0
20121022/0600;0.0
20121023/0600;0.0
20121024/0600;0.0
20121025/0600;0.01
20121026/0600;0.01
20121027/0600;0.0
20121028/0600;0.0
20121029/0600;0.12
20121030/0600;0.06
20121031/0600;0.05
20121101/0600;0.0
20121102/0600;0.0
20121103/0600;0.0
20121104/0600;0.0
20121105/0600;0.0
20121106/0600;0.0
20121107/0600;0.02
20121108/0600;0.01
20121109/0600;0.02
20121110/0600;0.0
20121111/0600;0.0
20121112/0600;0.0
20121113/0600;0.01
20121114/0600;0.0
20121115/0600;0.0
20121116/0600;0.01
20121117/0600;0.0
20121118/0600;0.0
20121119/0600;0.0
20121120/0600;0.0
20121121/0600;0.0
20121122/0600;0.0
20121123/0600;0.0
20121124/0600;0.0
20121125/0600;0.0
20121126/0600;0.02
20121127/0600;0.07
20121128/0600;0.08
20121129/0600;0.01
20121130/0600;0.0
20121201/0600;0.01
20121202/0600;0.0
20121203/0600;0.0
20121204/0600;0.0
20121205/0600;0.01
20121206/0600;0.0
20121207/0600;0.0
20121208/0600;0.0
20121209/0600;0.0
20121210/0600;0.02
20121211/0600;0.0
20121212/0600;0.0
20121213/0600;0.01
20121214/0600;0.01
20121215/0600;0.02
20121216/0600;0.17
20121217/0600;0.04
20121218/0600;0.01
20121219/0600;0.0
20121220/0600;0.0
20121221/0600;0.01
20121222/0600;0.01
20121223/0600;0.01
20121224/0600;0.17
20121225/0600;0.04
20121226/0600;0.03
20121227/0600;0.03
20121228/0600;0.0
20121229/0600;0.14
20121230/0600;0.11
20121231/0600;0.0
20130101/0600;0.0
20130102/0600;0.0
20130103/0600;0.03
20130104/0600;0.0
20130105/0600;0.0
20130106/0600;0.0
20130107/0600;0.0
20130108/0600;0.0
20130109/0600;0.01
20130110/0600;0.0
20130111/0600;0.0
20130112/0600;0.0
20130113/0600;0.0
20130114/0600;0.0
20130115/0600;0.01
20130116/0600;0.0
20130117/0600;0.01
20130118/0600;0.01
20130119/0600;0.01
20130120/0600;0.0
20130121/0600;0.0
20130122/0600;0.0
20130123/0600;0.0
20130124/0600;0.0
20130125/0600;0.0
20130126/0600;0.03
20130127/0600;0.05
20130128/0600;0.1
20130129/0600;0.04
20130130/0600;0.11
20130131/0600;0.01
20130201/0600;0.0
20130202/0600;0.0
20130203/0600;0.0
20130204/0600;0.01
20130205/0600;0.07
20130206/0600;0.01
20130207/0600;0.01
20130208/0600;0.01
20130209/0600;0.0
20130210/0600;0.02
20130211/0600;0.01
20130212/0600;0.01
20130213/0600;0.01
20130214/0600;0.01
20130215/0600;0.01
20130216/0600;0.01
20130217/0600;0.01
20130218/0600;0.01
20130219/0600;0.05
20130220/0600;0.0
20130221/0600;0.0
20130222/0600;0.0
20130223/0600;0.01
20130224/0600;0.01
20130225/0600;0.0
20130226/0600;0.0
20130227/0600;0.01
20130228/0600;0.0
20130301/0600;0.01
20130302/0600;0.0
20130303/0600;0.0
20130304/0600;0.0
20130305/0600;0.0
20130306/0600;0.0
20130307/0600;0.0
20130308/0600;0.0
20130309/0600;0.0
20130310/0600;0.01
20130311/0600;0.0
20130312/0600;0.0
20130313/0600;0.01
20130314/0600;0.0
20130315/0600;0.0
20130316/0600;0.07
20130317/0600;0.01
20130318/0600;0.01
20130319/0600;0.01
20130320/0600;0.01
20130321/0600;0.01
20130322/0600;0.0
20130323/0600;0.0
20130324/0600;0.0
20130325/0600;0.01
20130326/0600;0.01
20130327/0600;0.0
20130328/0600;0.0
20130329/0600;0.0
20130330/0600;0.0
20130331/0600;0.0
20130401/0600;0.01
20130402/0600;0.0
20130403/0600;0.01
20130404/0600;0.0
20130405/0600;0.0
20130406/0600;0.0
20130407/0600;0.0
20130408/0600;0.0
20130409/0600;0.0
20130410/0600;0.0
