__metadata; Observer; Registration; Trip; ObsLocationID; LocationName; UTMZone; UTMEast; UTMNorth; UTMSourceTID; AreaUsageTID; ForecastRegionTID; HeigthMax; HeigthMin; Area; HeigthTreeLine; DtRegTime; AreaSize; SlopeAngel; SlopeDirection; MunicipalNo; LocationDescription; Comment; UTMUncertainty; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(7412)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(7412)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(7412)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(7412)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(7412)/Trip'}}; 7412; Triungsvanna 349 moh; 33; 251892; 6659037; 30; 0; 702; 352; None; False; None; /Date(1367485250507)/; None; None; None; 0219; None; None; 0; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(1809)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(1809)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(1809)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(1809)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(1809)/Trip'}}; 1809; Horpestadvatnet 4 moh; 33; -45281; 6549168; 30; 0; 711; 4; None; True; None; /Date(1356080777840)/; None; None; None; 1120; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(46980)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(46980)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(46980)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(46980)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(46980)/Trip'}}; 46980; Maridalsvannet i Brekkebukta 149 moh; 33; 264622; 6655889; 30; 0; 703; 149; None; False; None; /Date(1481910586377)/; None; None; None; 0301; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16238)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16238)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16238)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16238)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16238)/Trip'}}; 16238; Altevatnet vest 489 moh; 33; 658727; 7621159; 30; 0; 719; 487; None; False; None; /Date(1414578480000)/; None; None; None; 1922; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16170)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16170)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16170)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16170)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16170)/Trip'}}; 16170; Lite vann v/Gednje 290 moh; 33; 1020297; 7885747; 30; 0; 720; 226; None; False; None; /Date(1414073753380)/; None; None; None; 2024; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(35233)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(35233)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(35233)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(35233)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(35233)/Trip'}}; 35233; Fjergen sør-vest 514 moh; 33; 345215; 7038803; 40; 0; 717; 514; None; False; None; /Date(1455887281710)/; None; None; None; 1711; None; None; 7; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8396)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8396)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8396)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8396)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8396)/Trip'}}; 8396; Burudvann 223 moh; 33; 249597; 6656684; 30; 0; 702; 222; None; False; None; /Date(1385224624633)/; None; None; None; 0219; None; None; 0; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2262)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2262)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2262)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2262)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2262)/Trip'}}; 2262; Alnsjøen 234 moh; 33; 268483; 6654834; 30; 0; 703; 237; None; False; None; /Date(1357554841107)/; None; None; None; 0301; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(7732)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(7732)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(7732)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(7732)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(7732)/Trip'}}; 7732; Oslandsvatnet 241 moh; 33; -27578; 6536657; 30; 0; 711; 241; None; False; None; /Date(1368730647007)/; None; None; None; 1114; None; None; 0; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8359)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8359)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8359)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8359)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8359)/Trip'}}; 8359; Glittredammen 83 moh; 33; 248563; 6652364; 30; 0; 702; 83; None; False; None; /Date(1385033529440)/; None; None; None; 0219; None; None; 0; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(7642)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(7642)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(7642)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(7642)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(7642)/Trip'}}; 7642; Beinesvatnet 590 moh; 33; 30273; 6558423; 30; 0; 710; 589; None; False; None; /Date(1368193166820)/; None; None; None; 1046; None; None; 0; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(23335)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(23335)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(23335)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(23335)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(23335)/Trip'}}; 23335; Espelandstjørn 64 moh; 33; -29198; 6555339; 30; 0; 711; 63; None; False; None; /Date(1425830709307)/; None; None; None; 1102; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(1623)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(1623)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(1623)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(1623)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(1623)/Trip'}}; 1623; Svihusvatnet 209 moh ; 33; -21330; 6556089; 30; 0; 711; 210; None; False; None; /Date(1355480288943)/; None; None; None; 1102; Sandnes; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3579)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3579)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3579)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3579)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3579)/Trip'}}; 3579; Ståvatn 979 moh; 33; 62166; 6657852; 30; 0; 708; 979; None; False; None; /Date(1359982105653)/; None; None; None; 0834; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(1490)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(1490)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(1490)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(1490)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(1490)/Trip'}}; 1490; Vesletjern 230 moh; 33; 269016; 6654101; 40; 0; 703; 231; None; True; None; /Date(1354466607590)/; None; None; None; 0301; None; Feilmargin: 5m; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(6677)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(6677)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(6677)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(6677)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(6677)/Trip'}}; 6677; Hakkloa nord 372 moh; 33; 259900; 6671401; 30; 0; 703; 373; None; False; None; /Date(1365442976413)/; None; None; None; 0301; None; None; 0; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2272)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2272)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2272)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2272)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2272)/Trip'}}; 2272; Røyslandsvatnet 229 moh; 33; -22841; 6536782; 30; 0; 711; None; None; False; None; /Date(1357565190763)/; None; None; None; 1114; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8343)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8343)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8343)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8343)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8343)/Trip'}}; 8343; Svartkulp 202 moh; 33; 262269; 6656393; 30; 0; 703; 202; None; False; None; /Date(1384977854523)/; None; None; None; 0301; None; None; 0; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(7572)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(7572)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(7572)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(7572)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(7572)/Trip'}}; 7572; Bogstadvannet 145 moh; 33; 255706; 6656173; 30; 0; 703; 145; None; False; None; /Date(1368008549780)/; None; None; None; 0301; None; None; 0; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8366)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8366)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8366)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8366)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8366)/Trip'}}; 8366; Store Skillingen 248 moh; 33; 261067; 6678341; 30; 0; 705; 248; None; False; None; /Date(1385049624353)/; None; None; None; 0533; None; None; 0; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16190)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16190)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16190)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16190)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16190)/Trip'}}; 16190; Glåma v/Tolga 535 moh; 33; 293032; 6926398; 30; 0; 704; 534; None; False; None; /Date(1414578240000)/; None; None; None; 0436; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3582)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3582)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3582)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3582)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3582)/Trip'}}; 3582; Vinjevatn nord 466 moh; 33; 95716; 6630682; 30; 0; 708; 466; None; False; None; /Date(1359983580743)/; None; None; None; 0834; Ovenfor utslippet fra Vinje kraftverk; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(44940)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(44940)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(44940)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(44940)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(44940)/Trip'}}; 44940; Fyrisjøen 869 moh; 33; 194457; 6701712; 30; 0; 706; 869; None; False; None; /Date(1476354264703)/; None; None; None; 0615; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(61645)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(61645)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(61645)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(61645)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(61645)/Trip'}}; 61645; Fossdalsvatnet 935 moh; 33; 114985; 6810135; 30; 0; 714; 931; None; False; None; /Date(1508254219120)/; None; None; None; 1424; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16210)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16210)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16210)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16210)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16210)/Trip'}}; 16210; Damtjern 848 moh; 33; 200546; 6717613; 30; 0; 706; 848; None; False; None; /Date(1414578480000)/; None; None; None; 0615; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(14182)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(14182)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(14182)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(14182)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(14182)/Trip'}}; 14182; Hammervatnet 25 moh; 33; 302418; 7060115; 30; 0; 717; 24; None; False; None; /Date(1396019636307)/; None; None; None; 1719; None; None; 0; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2151)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2151)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2151)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2151)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2151)/Trip'}}; 2151; Lesjaskogsvatnet 611 moh; 33; 158036; 6916482; 30; 0; 705; 611; None; False; None; /Date(1357144359363)/; None; None; None; 0512; Lesja; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(6674)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(6674)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(6674)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(6674)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(6674)/Trip'}}; 6674; Valevatn 660 moh; 33; 28496; 6561040; 30; 0; 710; 660; None; False; None; /Date(1365442035647)/; None; None; None; 1046; None; None; 0; 
